OrphaCode,DiseaseName,GeneSymbol,GeneId
98916,Acute inflammatory demyelinating polyradiculoneuropathy,PMP22,15114
98915,Synaptic congenital myasthenic syndrome,COLQ,15786
98915,Synaptic congenital myasthenic syndrome,LAMB2,16334
98904,Congenital myopathy with excess of thin filaments,ACTA1,15075
98905,Congenital multicore myopathy with external ophthalmoplegia,RYR1,15237
98908,Neutral lipid storage disease with myopathy,PNPLA2,16794
98907,Neutral lipid storage disease with ichthyosis,ABHD5,15061
98909,Desminopathy,DES,15858
98933,"Multiple system atrophy, parkinsonian type",COQ2,15788
98934,Huntington disease-like 2,JPH3,16282
98920,Spinal muscular atrophy with respiratory distress type 1,IGHMBP2,16248
98942,Coloboma of choroid and retina,ACTG1,17680
98942,Coloboma of choroid and retina,FZD5,24030
98942,Coloboma of choroid and retina,SALL2,22887
98942,Coloboma of choroid and retina,ABCB6,20790
98942,Coloboma of choroid and retina,PAX6,16612
98938,Colobomatous microphthalmia,SHH,15290
98938,Colobomatous microphthalmia,STRA6,16806
98938,Colobomatous microphthalmia,VSX2,17315
98938,Colobomatous microphthalmia,GDF6,18660
98938,Colobomatous microphthalmia,GDF3,19586
98938,Colobomatous microphthalmia,ABCB6,20790
98938,Colobomatous microphthalmia,TENM3,21302
98938,Colobomatous microphthalmia,RBP4,22181
98938,Colobomatous microphthalmia,SOX2,15540
98938,Colobomatous microphthalmia,SIX6,15297
98938,Colobomatous microphthalmia,OTX2,16599
98938,Colobomatous microphthalmia,RAX,17439
98938,Colobomatous microphthalmia,ALDH1A3,21892
98938,Colobomatous microphthalmia,PORCN,17296
98949,Complete cryptophthalmia,FREM2,16072
98947,Coloboma of optic disc,FZD5,24030
98947,Coloboma of optic disc,SALL2,22887
98947,Coloboma of optic disc,ABCB6,20790
98947,Coloboma of optic disc,PAX6,16612
98945,Coloboma of macula,FZD5,24030
98945,Coloboma of macula,SALL2,22887
98945,Coloboma of macula,ABCB6,20790
98945,Coloboma of macula,PAX6,16612
98946,Coloboma of eyelid,FZD5,24030
98946,Coloboma of eyelid,SALL2,22887
98946,Coloboma of eyelid,ABCB6,20790
98946,Coloboma of eyelid,PAX6,16612
98943,Coloboma of eye lens,FZD5,24030
98943,Coloboma of eye lens,SALL2,22887
98943,Coloboma of eye lens,ABCB6,20790
98943,Coloboma of eye lens,PAX6,16612
98944,Coloboma of iris,ACTG1,17680
98944,Coloboma of iris,FZD5,24030
98944,Coloboma of iris,SALL2,22887
98944,Coloboma of iris,ABCB6,20790
98944,Coloboma of iris,PAX6,16612
98957,Gelatinous drop-like corneal dystrophy,TACSTD2,15575
98956,Epithelial basement membrane dystrophy,TGFBI,15609
98954,Meesmann corneal dystrophy,KRT12,16316
98954,Meesmann corneal dystrophy,KRT3,16321
98964,Lattice corneal dystrophy type I,TGFBI,15609
98963,Granular corneal dystrophy type II,TGFBI,15609
98962,Granular corneal dystrophy type I,TGFBI,15609
98961,Reis-Bücklers corneal dystrophy,TGFBI,15609
98960,Thiel-Behnke corneal dystrophy,TGFBI,15609
98973,Posterior polymorphous corneal dystrophy,VSX1,15713
98973,Posterior polymorphous corneal dystrophy,ZEB1,15739
98973,Posterior polymorphous corneal dystrophy,COL8A2,15782
98973,Posterior polymorphous corneal dystrophy,OVOL2,23650
98973,Posterior polymorphous corneal dystrophy,GRHL2,17346
98974,Fuchs endothelial corneal dystrophy,SLC4A11,15513
98974,Fuchs endothelial corneal dystrophy,ZEB1,15739
98974,Fuchs endothelial corneal dystrophy,COL8A2,15782
98974,Fuchs endothelial corneal dystrophy,TCF4,17229
98974,Fuchs endothelial corneal dystrophy,AGBL1,22419
98967,Schnyder corneal dystrophy,UBIAD1,17355
98969,Macular corneal dystrophy,CHST6,15454
98970,Fleck corneal dystrophy,PIKFYVE,15095
98976,Congenital glaucoma,CYP1B1,15838
98976,Congenital glaucoma,MYOC,16511
98976,Congenital glaucoma,LTBP2,18372
98976,Congenital glaucoma,TEK,15599
98977,Juvenile glaucoma,CYP1B1,15838
98977,Juvenile glaucoma,MYOC,16511
98977,Juvenile glaucoma,EFEMP1,15913
98978,Axenfeld anomaly,PITX2,15096
98978,Axenfeld anomaly,FOXC1,16064
98988,Early-onset anterior polar cataract,CRYAA,15804
98988,Early-onset anterior polar cataract,CRYBB3,15809
98988,Early-onset anterior polar cataract,CRYGB,22043
98988,Early-onset anterior polar cataract,CRYBA2,22984
98990,Coralliform cataract,CRYGD,15811
98989,Cerulean cataract,CRYBB2,15808
98989,Cerulean cataract,CRYGD,15811
98989,Cerulean cataract,MIP,16401
98989,Cerulean cataract,MAF,16990
98984,Pulverulent cataract,BFSP2,15369
98984,Pulverulent cataract,CRYBB2,15808
98984,Pulverulent cataract,CRYGC,15810
98984,Pulverulent cataract,CRYGD,15811
98984,Pulverulent cataract,GJA3,16127
98984,Pulverulent cataract,GJA8,16128
98984,Pulverulent cataract,CRYBB1,16433
98984,Pulverulent cataract,MAF,16990
98984,Pulverulent cataract,VIM,19232
98985,Early-onset sutural cataract,BFSP2,15369
98985,Early-onset sutural cataract,CRYBA1,15806
98985,Early-onset sutural cataract,CRYBB2,15808
98985,Early-onset sutural cataract,GJA8,16128
98985,Early-onset sutural cataract,MIP,16401
98985,Early-onset sutural cataract,CRYGS,19244
98991,Early-onset nuclear cataract,WFS1,15721
98991,Early-onset nuclear cataract,CRYAA,15804
98991,Early-onset nuclear cataract,CRYAB,15805
98991,Early-onset nuclear cataract,CRYBA1,15806
98991,Early-onset nuclear cataract,CRYBB2,15808
98991,Early-onset nuclear cataract,CRYBB3,15809
98991,Early-onset nuclear cataract,CRYGC,15810
98991,Early-onset nuclear cataract,CRYGD,15811
98991,Early-onset nuclear cataract,GJA3,16127
98991,Early-onset nuclear cataract,GJA8,16128
98991,Early-onset nuclear cataract,MIP,16401
98991,Early-onset nuclear cataract,CRYBB1,16433
98991,Early-onset nuclear cataract,NHS,16546
98991,Early-onset nuclear cataract,BFSP1,17445
98991,Early-onset nuclear cataract,EPHA2,18658
98991,Early-onset nuclear cataract,FYCO1,20291
98991,Early-onset nuclear cataract,UNC45B,22955
98991,Early-onset nuclear cataract,CRYBA2,22984
98994,Total early-onset cataract,CRYAA,15804
98994,Total early-onset cataract,CRYBB2,15808
98994,Total early-onset cataract,GJA8,16128
98994,Total early-onset cataract,HSF4,16228
98994,Total early-onset cataract,MIP,16401
98994,Total early-onset cataract,NHS,16546
98994,Total early-onset cataract,LIM2,17431
98994,Total early-onset cataract,EPHA2,18658
98994,Total early-onset cataract,FYCO1,20291
98994,Total early-onset cataract,AGK,20678
98994,Total early-onset cataract,CRYGB,22043
98994,Total early-onset cataract,GCNT2,23224
98994,Total early-onset cataract,LSS,23345
98994,Total early-onset cataract,PGRMC1,24807
98994,Total early-onset cataract,LEMD2,24014
98994,Total early-onset cataract,DNMBP,27772
98994,Total early-onset cataract,SIPA1L3,23745
98993,Early-onset posterior polar cataract,PITX3,15097
98993,Early-onset posterior polar cataract,CRYAB,15805
98993,Early-onset posterior polar cataract,CRYBA1,15806
98993,Early-onset posterior polar cataract,GJA3,16127
98993,Early-onset posterior polar cataract,MIP,16401
98993,Early-onset posterior polar cataract,CHMP4B,16864
98993,Early-onset posterior polar cataract,EPHA2,18658
98993,Early-onset posterior polar cataract,PANK4,28202
99001,Butterfly-shaped pigment dystrophy,PRPH2,15152
99001,Butterfly-shaped pigment dystrophy,OTX2,16599
99001,Butterfly-shaped pigment dystrophy,CTNNA1,23343
99002,Reticular dystrophy of the retinal pigment epithelium,RCBTB1,25123
99000,Adult-onset foveomacular vitelliform dystrophy,PRPH2,15152
99000,Adult-onset foveomacular vitelliform dystrophy,BEST1,15368
99000,Adult-onset foveomacular vitelliform dystrophy,IMPG2,19311
99000,Adult-onset foveomacular vitelliform dystrophy,IMPG1,22559
99003,Multifocal pattern dystrophy simulating fundus flavimaculatus,PRPH2,15152
99013,Spastic paraplegia type 7,SPG7,15548
99014,X-linked Charcot-Marie-Tooth disease type 5,PRPS1,15153
99015,Spastic paraplegia type 2,PLP1,15111
585877,B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality,PDGFRA,16629
585877,B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality,FOXP1,18438
585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),CDKN2A,15426
585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),ABL1,15062
585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),BCR,15365
585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),IKZF1,21608
585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),TP53,15644
585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),FLT3,16784
585909,B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),HLA-C,23067
585936,B-lymphoblastic leukemia/lymphoma with hyperdiploidy,GATA3,16103
585936,B-lymphoblastic leukemia/lymphoma with hyperdiploidy,PIP4K2A,22585
585918,B-lymphoblastic leukemia/lymphoma with t(v;11q23.3),KMT2A,16409
585929,B-lymphoblastic leukemia/lymphoma with t(12;21)(p13.2;q22.1),ETV6,16866
99027,Adult-onset autosomal dominant leukodystrophy,LMNB1,16365
585956,B-lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3),TCF3,17918
585956,B-lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3),PBX1,17919
585948,B-lymphoblastic leukemia/lymphoma with t(5;14)(q31.1;q32.3),IGH,18437
99042,Congenitally uncorrected transposition of the great arteries with coarctation,CFC1,15436
98676,Autosomal recessive isolated optic atrophy,YME1L1,26989
98676,Autosomal recessive isolated optic atrophy,MECR,25579
98676,Autosomal recessive isolated optic atrophy,ACO2,21595
98676,Autosomal recessive isolated optic atrophy,RTN4IP1,24878
98676,Autosomal recessive isolated optic atrophy,MCAT,29250
98673,"Autosomal dominant optic atrophy, classic form",OPA1,16590
98673,"Autosomal dominant optic atrophy, classic form",DNM1L,22019
98619,Rare isolated myopia,SLC39A5,32481
98619,Rare isolated myopia,SCO2,15260
98619,Rare isolated myopia,P3H2,20727
98619,Rare isolated myopia,LRPAP1,22274
583602,Neu-Laxova syndrome due to phosphoserine aminotransferase deficiency,PSAT1,17414
583607,Neu-Laxova syndrome due to 3-phosphoglycerate dehydrogenase deficiency,PHGDH,15084
583612,Neu-Laxova syndrome due to 3-phosphoserine phosphatase deficiency,PSPH,15162
98795,Angelman syndrome due to paternal uniparental disomy of chromosome 15,UBE3A,15680
98794,Angelman syndrome due to maternal 15q11q13 deletion,UBE3A,15680
98794,Angelman syndrome due to maternal 15q11q13 deletion,OCA2,16584
98791,Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16,HBA2,16185
98791,Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16,HBA1,16819
98806,"Primary dystonia, DYT6 type",THAP1,18062
98805,"Primary dystonia, DYT4 type",TUBB4A,21207
98784,Sleep-related hypermotor epilepsy,CHRNA4,15448
98784,Sleep-related hypermotor epilepsy,CHRNA2,17307
98784,Sleep-related hypermotor epilepsy,CHRNB2,17591
98784,Sleep-related hypermotor epilepsy,KCNT1,21573
98784,Sleep-related hypermotor epilepsy,DEPDC5,22144
98784,Sleep-related hypermotor epilepsy,CRH,22658
98784,Sleep-related hypermotor epilepsy,CABP4,15390
98764,Spinocerebellar ataxia type 27A,FGF14,16044
98763,Spinocerebellar ataxia type 14,PRKCG,15140
98766,Spinocerebellar ataxia type 5,SPTBN2,15554
98765,Spinocerebellar ataxia type 4,PLEKHG4,15107
98760,Spinocerebellar ataxia type 8,ATXN8,15341
98760,Spinocerebellar ataxia type 8,ATXN8OS,17197
98759,Spinocerebellar ataxia type 17,TBP,15583
98762,Spinocerebellar ataxia type 12,PPP2R2B,15131
98761,Spinocerebellar ataxia type 10,ATXN10,15337
98772,Spinocerebellar ataxia type 19/22,KCND3,21162
98771,Spinocerebellar ataxia type 18,IFRD1,18459
98773,Spinocerebellar ataxia type 21,TMEM240,23052
98768,Spinocerebellar ataxia type 13,KCNC3,17387
98767,Spinocerebellar ataxia type 11,TTBK2,17306
98769,Spinocerebellar ataxia type 15/16,ITPR1,17412
580940,QRICH1-related intellectual disability-chondrodysplasia syndrome,QRICH1,25728
580933,Lethal brain and heart developmental defects,SIRT6,29235
98755,Spinocerebellar ataxia type 1,ATXN1,15336
98756,Spinocerebellar ataxia type 2,ATXN2,15338
98758,Spinocerebellar ataxia type 6,CACNA1A,15391
581271,Cramp-fasciculation syndrome,TRPA1,22663
98754,Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15,SNRPN,15534
98754,Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15,MAGEL2,16421
98754,Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15,NDN,16522
98754,Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15,OCA2,16584
576232,Partial atrioventricular septal defect with ventricular hypoplasia,GATA4,16104
576235,Partial atrioventricular septal defect without ventricular hypoplasia,CRELD1,15802
576227,Complete atrioventricular septal defect without ventricular hypoplasia,MEF2C,19223
575553,Cathepsin A-related arteriopathy-strokes-leukoencephalopathy,CTSA,15821
576349,NLRC4-related familial cold autoinflammatory syndrome,NLRC4,23504
576283,SATB2-associated syndrome due to a pathogenic variant,SATB2,16802
574957,Mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency,JAK1,26666
574918,Predisposition to severe viral infection due to IRF7 deficiency,IRF7,24630
572385,Brachydactyly type B1,ROR2,15221
572361,Blepharophimosis-ptosis-epicanthus inversus syndrome type 2,FOXL2,16068
572428,Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia,OAS1,27131
98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,GGCX,16119
98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,VKORC1,17339
572543,RFVT2-related riboflavin transporter deficiency,SLC52A2,21196
572550,RFVT3-related riboflavin transporter deficiency,SLC52A3,19037
572773,Microcephaly-short stature-limb abnormalities syndrome,DONSON,25764
572798,WARS2-related combined oxidative phosphorylation defect,WARS2,25033
572768,Microcephaly-micromelia syndrome,DONSON,25764
572013,Posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome,MACF1,28927
572013,Posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome,CEP85L,31544
572333,Blepharophimosis-ptosis-epicanthus inversus syndrome plus,FOXL2,16068
572354,Blepharophimosis-ptosis-epicanthus inversus syndrome type 1,FOXL2,16068
570491,QRSL1-related combined oxidative phosphorylation defect,QRSL1,25583
570422,Galactose mutarotase deficiency,GALM,28925
570371,Bartter syndrome type 5,MAGED2,23774
708895,Tetrahydrobiopterin-unresponsive phenylketonuria,PAH,16605
708203,Intellectual disability-small hands and feet-drug-resistant epilepsy syndrome,SMC1A,15527
708208,Developmental delay-white matter abnormalities-strabismus-recurrent respiratory tract infections syndrome,POLR2A,32540
714385,Global developmental delay-high pain tolerance-intellectual disability syndrome,DEAF1,23144
714079,"Complete congenital stationary night blindness, Schubert-Bornschein type",GRM6,16169
714079,"Complete congenital stationary night blindness, Schubert-Bornschein type",TRPM1,18981
714079,"Complete congenital stationary night blindness, Schubert-Bornschein type",GPR179,20814
714079,"Complete congenital stationary night blindness, Schubert-Bornschein type",LRIT3,21744
714070,"Incomplete congenital stationary night blindness, Schubert-Bornschein type",CACNA1F,15393
714070,"Incomplete congenital stationary night blindness, Schubert-Bornschein type",CABP4,15390
714070,"Incomplete congenital stationary night blindness, Schubert-Bornschein type",CACNA2D4,17457
714046,Primary choroidal lymphoma,MYD88,18435
714096,"Congenital stationary night blindness, Riggs type",GNAT1,16148
714096,"Congenital stationary night blindness, Riggs type",PDE6B,16628
714484,AGR2-related infantile-onset inflammatory bowel disease,AGR2,32749
714487,Congenital diarrhea-chronic gastrointestinal inflammation-ocular dysgenesis syndrome,WNT2B,32750
714477,Early-onset inflammatory bowel disease-ulcerative skin lesions-immunodeficiency syndrome,ANKZF1,32752
714481,SCGN-related severe early-onset hereditary ulcerative colitis,SCGN,32751
714496,Immunodeficiency-congenital thrombocytopenia-hypereosinophilia-colitis-vasculitis syndrome,ARPC1B,32700
714652,PCDH19 clustering epilepsy,PCDH19,17748
714490,PERCC1-related congenital intractable malabsorptive diarrhea,PERCC1,28729
714493,Congenital thrombocytopenia-recurrent infections syndrome due to WIP deficiency,WIPF1,20821
714407,Developmental delay-macrocephaly-corpus callosum dysgenesis-intellectual disability syndrome due to NFIB mutation,NFIB,32701
714410,CARD8-related inflammatory bowel disease,CARD8,32755
714399,Global developmental delay-dental enamel defects-ataxia syndrome,CTBP1,29802
714472,Inflammatory bowel disease-autoimmunity-sinopulmonary infections-lymphadenopathy syndrome,BACH2,32753
714413,9p23p22.2 microdeletion syndrome,NFIB,32701
714423,Infantile-onset inflammatory bowel disease-hearing loss-recurrent infections syndrome,STXBP3,32754
715128,Hemoglobin E-beta-thalassemia major,HBB,16186
715125,Hemoglobin E-beta-thalassemia intermedia,HBB,16186
714806,Multifocal sporadic venous malformation,TEK,15599
714737,Diffuse capillary malformation with overgrowth,PIK3CA,15093
714737,Diffuse capillary malformation with overgrowth,GNA11,22252
715154,Low oxygen affinity alpha chain hemoglobin disease,HBA2,16185
715157,Low oxygen affinity beta chain hemoglobin disease,HBB,16186
715135,Hemoglobin Lepore-beta-thalassemia intermedia,HBB,16186
715140,Hemoglobin Lepore-beta-thalassemia major,HBB,16186
715143,Heterozygous beta-thalassemia intermedia with supernumerary alpha-globin gene,HBB,16186
715143,Heterozygous beta-thalassemia intermedia with supernumerary alpha-globin gene,HBA2,16185
715143,Heterozygous beta-thalassemia intermedia with supernumerary alpha-globin gene,HBA1,16819
715640,Rothmund-Thomson syndrome type 3,CRIPT,32620
715635,Rothmund-Thomson syndrome type 4,DNA2,22040
715623,Motor incoordination-myopathy-respiratory insufficiency-progressive cerebellar atrophy syndrome,RFC4,32617
718017,Combined immunodeficiency due to COPG1 deficiency,COPG1,32768
694963,Inflammatory breast cancer,BRCA1,15377
694963,Inflammatory breast cancer,BRCA2,15378
694946,Alazami-Yuan syndrome,TAF6,32223
694956,Intellectual disability-lymphoid hypertrophy-macrocephaly syndrome,ZBTB7A,32282
